clip_id,audio_path,transcript,duration_seconds,rms_mean,rms_std,f0_mean,f0_std,zcr_mean,spectral_centroid_mean,tempo_proxy,transcript_char_len,transcript_word_count,urgency_count,money_count,secrecy_count,pressure_count,id_avoidance_count,otp_pin_count,decision,label
clip_0641,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0641.wav,"improper land use and resulting from that, improper agronomy and agricultural.",5.0,0.035576263513199306,0.03920682986633088,323.55306135463235,386.14244558576405,0.19209,1900.24,133.93,78,11,0,0,0,0,0,0,PROCEED,1
clip_0203,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0203.wav,"As you see, this is how the land is used in Sri Lanka. We have about...",5.0,0.030046,0.026602,154.05,2.42,0.214191,2159.83,117.19,71,16,0,0,0,0,0,0,PROCEED,0
clip_0307,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0307.wav,"to give the right information, market information to the growers on the ground, then we have",5.0,0.030854994954907154,0.03177853186171064,175.33158676644052,11.771248576531242,0.177775,1824.18,117.19,92,16,0,0,0,0,0,0,PROCEED,1
clip_0113,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0113.wav,NANDA!,5.0,0.005595467829884073,0.00865626496228096,234.17193501883887,50.96352352660239,0.188237,1931.28,93.75,6,1,0,0,0,0,0,0,PROCEED,1
clip_0326,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0326.wav,has gone up to about 55 years according to statistics that means,5.0,0.03257216835591371,0.030805167068282877,794.3394531491726,572.0457508150985,0.185911,1865.67,144.23,64,12,0,0,0,0,0,0,PROCEED,1
clip_0283,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0283.wav,That means the employment is seasonal because they don't own the land.,4.51,0.02953332111159046,0.04189759999339919,722.0748595044518,477.5499118012028,0.191247,1979.24,125.0,70,12,0,0,0,0,0,0,PROCEED,1
clip_0010,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0010.wav,"Actually, this is a very productive system.",5.0,0.018118,0.015459,1559.96,420.22,0.171328,1741.18,133.93,43,7,0,0,0,0,0,0,PROCEED,0
synthetic_reject_0162,,,4.78618041039083,0.0184351676490489,0.0409212667045121,700.0626302856622,316.0508436224547,0.2327866519967778,2511.659128076104,81.9116094429764,41,17,1,3,2,2,2,2,REJECT,0
clip_0326,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0326.wav,has gone up to about 55 years according to statistics that means,5.0,0.030083,0.026785,731.04,409.58,0.185911,1865.67,144.23,64,12,0,0,0,0,0,0,PROCEED,0
synthetic_reject_0133,,,4.612807234465679,0.036391994828083904,0.013835773873507418,1252.467880835842,187.48043872719762,0.1665517502798469,1597.6476241187552,113.02150648714976,129,8,2,1,3,3,2,1,REJECT,1
clip_0605,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0605.wav,This is applicable to other crops as well.,5.0,0.023786,0.017863,136.3,23.81,0.194317,1950.81,117.19,42,8,0,0,0,0,0,0,PROCEED,0
clip_0070,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0070.wav,,5.0,0.00289065640206558,0.003328176467608376,568.2630608704062,143.35790394947276,0.19967,2067.87,98.68,0,0,0,0,0,0,0,0,PROCEED,1
clip_0248,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0248.wav,"Among them, carnations and roses are grown mainly for export.",5.0,0.069894,0.04286,0.0,0.0,0.282559,2487.04,156.25,61,10,0,0,0,0,0,0,PROCEED,0
clip_0202,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0202.wav,"For example, there is soil type that favours study, then cereal.",5.0,0.031808,0.030116,392.56,381.89,0.209149,2056.41,133.93,64,11,0,0,0,0,0,0,PROCEED,0
synthetic_proceed_0092,,,3.1010149416645643,0.0074898473952861875,0.03871319320358963,866.4901684163789,232.92924775949277,0.1542744292844838,2203.944189031062,80.04015440253399,55,4,0,0,0,0,0,0,PROCEED,1
clip_0360,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0360.wav,such as zones like the BOI and give 100 hectares or 200 hectares for willing,5.0,0.03674792560166328,0.029679441803802255,389.8017104015901,516.8882189818953,0.168609,1812.31,133.93,76,15,0,0,0,0,0,0,PROCEED,1
clip_0543,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0543.wav,and this makes a strong case for zoning and concentrating on certain crops.,5.0,0.029456,0.024287,454.58,375.32,0.188445,1900.29,133.93,75,13,0,0,0,0,0,0,PROCEED,0
synthetic_verify_0152,,,4.149983625338293,0.030062810633975465,0.01112949841698784,396.8348479353917,382.21381483926655,0.2492702305608924,1549.306264222272,139.9597260044054,96,7,1,1,1,0,1,0,VERIFY,1
synthetic_verify_0103,,,3.458492852645647,0.019970393469883645,0.04346905288528977,761.0909866814676,124.52814862355072,0.2496691197455602,2013.3363661874005,140.431298224032,113,7,2,1,1,0,0,0,VERIFY,1
clip_0441,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0441.wav,So there is a really full of labour coming in the future even to sustain that.,5.0,0.0259873954620514,0.021782786625392615,165.89218395945628,4.194530218408593,0.194949,1985.22,104.17,78,16,0,0,0,0,0,0,PROCEED,1
synthetic_proceed_0048,,,4.410712740388236,0.021105382889201416,0.026114967245260856,1213.5384003361055,820.1289969767184,0.2799939177108155,2294.8804804176307,83.51569920485014,63,7,0,1,0,0,0,0,PROCEED,1
synthetic_reject_0134,,,3.902478688361976,0.0740167988593453,0.04620099466817299,101.65477598512055,74.13449696829579,0.2035076478262198,2491.064247033872,133.87017979527144,25,11,2,3,2,3,2,1,REJECT,1
synthetic_verify_0147,,,3.680621247362896,0.0262164439568483,0.0383250370976723,997.1924339660544,357.410740549926,0.2257728575907195,2384.7101471889778,119.2267041523547,54,5,1,0,0,0,0,1,VERIFY,0
clip_0086,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0086.wav,,5.0,0.003338942803075248,0.004830334755886752,1340.8462571931493,61.70300451146561,0.182947,2008.14,144.23,0,0,0,0,0,0,0,0,PROCEED,1
clip_0440,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0440.wav,"that age group of 559 years, we are not a very old generation.",5.0,0.023167,0.018846,149.72,12.42,0.214614,2094.42,156.25,62,13,0,0,0,0,0,0,PROCEED,0
synthetic_reject_0183,,,3.000885562874416,0.0645760703153064,0.0153832458624562,1485.625245297849,573.8112559623115,0.209041534126431,2015.2642973751535,128.15493402758543,86,8,1,1,1,2,1,2,REJECT,0
clip_0402,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0402.wav,Very important that poverty alleviation as I mentioned earlier,5.0,0.023895,0.027307,974.96,28.77,0.210281,2062.92,156.25,62,9,0,0,0,0,0,0,PROCEED,0
synthetic_reject_0175,,,3.531165665917212,0.0159653799851645,0.0202658013773197,1171.0557171820735,320.41710607329577,0.1826572067702918,1846.0871538875963,80.13536257154682,62,9,2,3,3,1,2,2,REJECT,0
synthetic_reject_0075,,,3.010290341509429,0.06192156616591971,0.02158423651342297,1441.7787160900493,24.87773683381064,0.2201127123071562,2307.962964541922,105.8688330697908,32,18,2,2,1,2,0,2,REJECT,1
clip_0109,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0109.wav,,5.0,0.005132,0.003237,493.23,161.82,0.15871,1778.11,98.68,0,0,0,0,0,0,0,0,PROCEED,0
synthetic_reject_0189,,,4.8038803934983,0.05669081979772379,0.05554322866745737,1239.8800902268379,324.42118207226576,0.2263148101190348,2193.2171050967845,87.84558163171239,50,14,3,1,3,2,2,0,REJECT,1
synthetic_reject_0022,,,3.0343222036635007,0.0569850432652151,0.0382419541967772,552.1412655796312,289.51081150497464,0.2369592628756974,1457.6707090364405,174.9145731591386,119,6,1,1,3,2,1,2,REJECT,0
synthetic_proceed_0047,,,4.7025223347241205,0.05142007589406799,0.0190718087498402,504.28322180940233,195.0352694929162,0.181062721295196,1997.8384634740223,123.86677720315754,17,11,0,0,0,0,0,0,PROCEED,1
synthetic_proceed_0061,,,3.971261468064251,0.05001782343003103,0.005450442991007734,20.02852214204855,66.57822281218806,0.2164188111110601,2425.346099822484,80.48844660202519,13,5,0,0,0,0,0,0,PROCEED,1
clip_0433,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0433.wav,"For example, Mahatma has close to 70% of...",5.0,0.033129,0.033159,1383.48,522.79,0.223934,2113.81,104.17,43,8,0,0,0,0,0,0,PROCEED,0
clip_0603,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0603.wav,"last five years or so, the petty farmer has not been able to pay up the loan.",5.0,0.034006,0.027654,159.42,18.59,0.184402,1889.44,125.0,77,17,0,1,0,0,0,0,PROCEED,0
clip_0335,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0335.wav,"So, we need to change and introduce different working models.",5.0,0.027010790230323184,0.02379853843476402,151.7295118994494,31.237746186450657,0.199101,1974.06,125.0,61,10,0,0,0,0,0,0,PROCEED,1
synthetic_verify_0088,,,3.726021297963783,0.01853632854406702,0.008409616746911673,865.3871708530701,153.9394905681681,0.2257854632917582,1534.8373783387829,113.19864714327028,90,17,1,1,1,1,0,0,VERIFY,1
clip_0362,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0362.wav,"irrigation facilities, encourage wider technology, level playing field.",5.0,0.02779165361590468,0.029259183399560133,186.65439034088024,41.18263959055285,0.209103,2043.53,133.93,71,8,0,0,0,0,0,0,PROCEED,1
clip_0139,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0139.wav,organic farmers use bio-fertilizers to promote,5.0,0.02190995404791366,0.02663659542679192,569.2651318346835,522.695347361429,0.17993,1815.85,133.93,46,6,0,0,0,0,0,0,PROCEED,1
synthetic_verify_0006,,,3.2745171883061723,0.020549430716794017,0.028126902814358593,727.4760573225042,251.48608933742523,0.1836820485725585,2394.2667174872977,158.92928483196857,69,16,2,1,0,0,0,1,VERIFY,1
clip_0202,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0202.wav,"For example, there is soil type that favours study, then cereal.",5.0,0.0329582109602164,0.03522313117675125,420.24440330656876,519.148155234945,0.209149,2056.41,133.93,64,11,0,0,0,0,0,0,PROCEED,1
synthetic_proceed_0092,,,3.1010149416645643,0.0078522707439683,0.0332556749347525,800.0639603600239,179.4046627584523,0.1542744292844838,2203.944189031062,80.04015440253399,55,4,0,0,0,0,0,0,PROCEED,0
synthetic_proceed_0046,,,3.830522875145641,0.0234306207091271,0.0149228836268099,868.1243831931782,503.7054573245511,0.1845963643788945,2132.052014549302,118.24844605825945,80,6,0,0,0,0,0,0,PROCEED,0
clip_0636,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0636.wav,this state of why is it a sleeping giant? How can we wake it up?,5.0,0.025691356755473207,0.032447324844645874,641.4410608510565,476.9311995753942,0.192485,1995.63,125.0,64,15,0,0,0,0,0,0,PROCEED,1
synthetic_proceed_0026,,,4.3136304621768975,0.0178834072403087,0.0090481354046325,1799.0422095646445,435.6631520312219,0.1975778170782943,1745.7974274607416,140.39204436622273,113,6,0,0,0,0,0,0,PROCEED,0
clip_0113,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0113.wav,NANDA!,5.0,0.005322,0.006501,220.12,38.29,0.188237,1931.28,93.75,6,1,0,0,0,0,0,0,PROCEED,0
clip_0431,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0431.wav,"and 23% of our land is a wet zone, and of the land in the wet zone...",4.69,0.0327025719342912,0.026691512965449415,159.23413957144405,11.161475013106212,0.204779,1990.96,93.75,69,17,0,0,0,0,0,0,PROCEED,1
clip_0398,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0398.wav,be indebted and go on our vendor needs to other countries to ensure our food supply.,5.0,0.022975,0.019882,125.58,1.3,0.188094,1959.57,110.29,84,16,0,0,0,0,0,0,PROCEED,0
synthetic_reject_0041,,,4.065234532910046,0.030711283664153155,0.023337517740946792,644.892106033275,40.494121829007625,0.1779742498049721,1653.7376083958536,112.74973521779148,63,13,3,2,2,3,1,0,REJECT,1
clip_0413,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0413.wav,we have 6.3 million and agriculture land is 42% of...,5.0,0.0262613711771548,0.027251425793316148,165.83150372183522,4.07860154232787,0.200127,2045.84,133.93,53,10,0,0,0,0,0,0,PROCEED,1
clip_0059,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0059.wav,This Kheels Govithiri project is one of the best examples when it comes to our four people.,5.0,0.021807,0.0215,240.14,111.52,0.155861,1611.13,156.25,91,17,0,0,0,0,0,0,PROCEED,0
clip_0178,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0178.wav,We have export-oriented plantation crops like tea and rubber. We have export agriculture crops of...,5.0,0.03952448870989211,0.033143199959422824,1276.565509380335,38.61497057231004,0.183438,1848.38,104.17,100,15,0,0,0,0,0,0,PROCEED,1
clip_0441,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0441.wav,So there is a really full of labour coming in the future even to sustain that.,5.0,0.02672,0.016554,155.82,3.26,0.194949,1985.22,104.17,78,16,0,0,0,0,0,0,PROCEED,0
clip_0107,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0107.wav,,5.0,0.0034028215667045738,0.0033513053617097413,507.76487559308424,205.98907214140263,0.181945,1945.11,125.0,0,0,0,0,0,0,0,0,PROCEED,1
clip_0178,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0178.wav,We have export-oriented plantation crops like tea and rubber. We have export agriculture crops of...,5.0,0.036328,0.027384,1119.99,31.78,0.183438,1848.38,104.17,100,15,0,0,0,0,0,0,PROCEED,0
clip_0076,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0076.wav,Thank you very much.,5.0,0.0030338247600943885,0.00412247192320904,264.72122641923033,48.986634114515724,0.198849,2051.85,117.19,20,4,0,0,0,0,0,0,PROCEED,1
synthetic_reject_0033,,,4.732127779000817,0.0174870268558404,0.0109228441074038,595.8718819731719,490.1209318534631,0.29770970327669,1580.5002693242338,139.4130715352135,82,13,3,3,3,2,1,1,REJECT,0
synthetic_reject_0154,,,3.0246194060321514,0.035352878407084,0.010959710849043,619.8126267506723,324.9713073465278,0.2121026495846721,1598.7540164339184,144.57405100956123,75,5,2,1,1,2,2,1,REJECT,0
synthetic_verify_0149,,,4.232272277561919,0.048983118488842944,0.05134966986369062,425.54917397092606,372.6894446731631,0.2159982386147289,1886.774311336685,96.91618938424202,116,11,2,0,1,0,0,0,VERIFY,1
clip_0327,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0327.wav,Young people are not coming in power. The older people are remaining,5.0,0.034211,0.027635,356.33,367.84,0.172139,1819.97,133.93,68,12,0,0,0,0,0,0,PROCEED,0
synthetic_verify_0111,,,4.568809234884543,0.0100298969417397,0.0157736702509141,327.33999645392623,124.44800692361936,0.1322735915577833,1624.549124492602,135.554956988562,69,14,1,0,1,1,0,0,VERIFY,0
clip_0140,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0140.wav,Isis to promote the culture of,5.0,0.018486,0.020396,134.74,19.63,0.18875,1896.76,125.0,30,6,0,0,0,0,0,0,PROCEED,0
clip_0157,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0157.wav,programs to encourage them to maintain a sustainable organic value chain.,5.0,0.023005,0.020417,247.35,27.83,0.132837,1642.82,144.23,73,11,0,0,0,0,0,0,PROCEED,0
clip_0314,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0314.wav,Of course we have archaic labour laws as explained earlier and people don't like to...,5.0,0.03199,0.027753,973.82,54.11,0.176549,1838.53,104.17,86,15,0,0,0,0,0,0,PROCEED,0
clip_0670,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0670.wav,compared to the better tea economies like in Kenya which is about 1000 hectares.,5.0,0.02721,0.024278,161.01,13.84,0.183528,1964.68,93.75,80,14,0,0,0,0,0,0,PROCEED,0
clip_0363,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0363.wav,"for the producer giving fair value, correct the information asymmetry and have...",5.0,0.029965,0.018652,157.95,21.66,0.196336,1977.71,133.93,81,12,0,0,0,0,0,0,PROCEED,0
clip_0250,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0250.wav,"as well as for the local market. All major exporters are producer, expo...",5.0,0.0637148980744331,0.05186402040133406,253.63838022916437,24.453432553844596,0.275671,2449.02,156.25,74,13,0,0,0,0,0,0,PROCEED,1
synthetic_verify_0071,,,3.700118443275214,0.01846387032137489,0.010220168741633758,1112.4212398887578,638.7740108969991,0.1928505114893385,1505.179803433584,86.58117606905765,34,16,1,0,0,0,0,1,VERIFY,1
synthetic_verify_0084,,,4.166304941732587,0.013749753058786113,0.027314393356472302,272.46978826912607,138.58943347535185,0.1564129108484766,1864.0484684527732,85.11502056203976,52,15,2,1,0,0,0,0,VERIFY,1
clip_0298,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0298.wav,Then other features of the sectors. I think this was discussed,5.0,0.024071,0.023451,1998.5,6.66,0.233884,2222.21,133.93,62,11,0,0,0,0,0,0,PROCEED,0
synthetic_reject_0034,,,3.1127509933018542,0.0625597306940279,0.0384515353195527,1499.5906262648894,598.0493655028652,0.2199777070084729,2322.7848982166124,174.47657298824282,102,5,1,1,1,1,1,2,REJECT,0
synthetic_verify_0081,,,3.951613064774085,0.058167621308913696,0.03839625953565096,634.2984585216976,529.6870071014763,0.2910959077717936,1426.479378418749,178.25212722560389,35,14,2,0,0,0,0,0,VERIFY,1
clip_0359,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0359.wav,Surely we can use our resources and clear a lot of available agriculture lands and have agriculture...,5.0,0.03669677794374291,0.025700913314491605,172.15964875990198,17.177979192295112,0.169126,1776.27,117.19,102,17,0,0,0,0,0,0,PROCEED,1
clip_0031,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0031.wav,"is doing, according to my understanding, they are creating a sub-",5.0,0.012193391988797592,0.01583680654001869,2205.588600853895,6.96827145632781,0.186763,1819.75,144.23,65,11,0,0,0,0,0,0,PROCEED,1
clip_0139,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0139.wav,organic farmers use bio-fertilizers to promote,5.0,0.022726,0.022528,497.56,431.82,0.17993,1815.85,133.93,46,6,0,0,0,0,0,0,PROCEED,0
synthetic_proceed_0034,,,4.213946232548531,0.0172524904317114,0.0368086070230307,1741.1906004362456,188.01925304021825,0.2090686712880983,1503.3393326076489,135.91366564629683,114,5,0,0,0,0,0,0,PROCEED,0
synthetic_verify_0190,,,3.042758073674726,0.03935503530221544,0.04557903768675258,231.13904999711627,578.1269201300788,0.1529207495523603,2080.931849627876,117.70077119587448,45,3,0,0,1,1,0,0,VERIFY,1
synthetic_verify_0026,,,4.351411808148775,0.015765737659233493,0.03326261261493045,978.8808998156835,56.03868521602,0.1615430377067757,2498.80667871398,141.63144922328962,69,16,1,0,1,1,0,0,VERIFY,1
clip_0253,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0253.wav,"Western province, Kampaha, Kalu Thera, and Kalambu district. Northwestern...",5.0,0.06325569783580218,0.047686671052697235,1164.1180606584942,102.5259940547554,0.245929,2306.46,170.45,76,9,0,0,0,0,0,0,PROCEED,1
clip_0336,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0336.wav,to make the farming or agricultural work attractive to the people engaged in those,5.0,0.028154148220518534,0.04163982748729381,410.6425540120643,548.7662225323829,0.186915,1922.02,133.93,82,14,0,0,0,0,0,0,PROCEED,1
synthetic_reject_0189,,,4.8038803934983,0.0593681435832106,0.0444700440966866,1143.6599765390172,248.0532165961949,0.2263148101190348,2193.2171050967845,87.84558163171239,50,14,3,1,3,2,2,0,REJECT,0
clip_0428,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0428.wav,"suitable temperature, and 64% of the land is in dry zone when it has",5.0,0.02156672509069454,0.01939244839646417,1050.8844745746492,63.5936446864248,0.223145,2136.98,104.17,68,14,0,0,0,0,0,0,PROCEED,1
synthetic_reject_0158,,,3.389247673409744,0.01932980352002042,0.028127758408324603,487.81698689971813,812.3630169722151,0.2203875887250079,1816.7324468366087,138.0467600993696,43,17,2,2,2,2,2,2,REJECT,1
synthetic_proceed_0016,,,3.62912830185473,0.0104841082685028,0.0317702556398535,1273.9557736897168,251.9946931453405,0.1338102119020841,1911.5572608841112,124.23354580502156,72,16,0,0,0,0,0,0,PROCEED,0
clip_0433,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0433.wav,"For example, Mahatma has close to 70% of...",5.0,0.035652521381828305,0.03954823083724216,1553.0368716675227,640.3932083966521,0.223934,2113.81,104.17,43,8,0,0,0,0,0,0,PROCEED,1
clip_0539,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0539.wav,"rise, eastern province and north central and southern province alone, these three districts alone.",5.0,0.03078665570730961,0.03503988051318575,359.58711435845345,395.3861445486398,0.204123,1986.62,117.19,98,14,0,0,0,0,0,0,PROCEED,1
synthetic_verify_0055,,,4.008822016252802,0.04214610753564345,0.03790898374791942,201.46115187657722,585.0331288904968,0.1526129902290149,2147.304083887809,102.26760791230848,61,6,1,0,0,0,0,0,VERIFY,1
clip_0643,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0643.wav,"lead to low farm family income due to small land ownership. Now, for example,",5.0,0.033959,0.033131,982.9,52.2,0.190268,1920.25,133.93,77,14,1,0,0,0,0,0,PROCEED,0
clip_0359,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0359.wav,Surely we can use our resources and clear a lot of available agriculture lands and have agriculture...,5.0,0.036398,0.020685,162.16,13.04,0.169126,1776.27,117.19,102,17,0,0,0,0,0,0,PROCEED,0
synthetic_proceed_0038,,,3.4997752128618003,0.030673259535204212,0.012814078266209004,1335.155865912813,570.2625901026537,0.2069181361408518,1868.3909351138652,170.90625428967314,11,11,1,0,0,0,0,0,PROCEED,1
clip_0549,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0549.wav,"a steady decline in the contribution of agriculture to our GDP, likewise employment...",5.0,0.030766,0.026256,219.98,246.07,0.203529,2029.15,125.0,86,13,0,0,0,0,0,0,PROCEED,0
synthetic_verify_0048,,,3.693375995306004,0.0275409554667507,0.0176895928795683,976.5717045184506,170.80794657082987,0.1576306872672322,1501.6260102503682,126.66931208844083,92,15,2,0,0,1,1,0,VERIFY,0
clip_0049,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0049.wav,This is the good example what we actually,5.0,0.012305,0.016968,216.38,84.49,0.182841,1927.37,104.17,41,8,0,0,0,0,0,0,PROCEED,0
synthetic_reject_0127,,,4.131099929842881,0.06512951934401402,0.019536280100589,1209.3714557793733,455.451622052993,0.2255662365939672,2237.20475302409,172.96169228756844,70,9,1,3,1,2,1,1,REJECT,1
synthetic_verify_0109,,,2.634576312271148,0.020106761005104418,0.00787246931438108,567.2768988154234,495.53587760404935,0.1814240009563897,1933.02008825404,147.55867735674389,56,3,2,1,0,1,0,1,VERIFY,1
clip_0083,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0083.wav,Now we have to go to the...,5.0,0.005385188054551404,0.007864694214174803,372.3747580890678,162.3131492685084,0.199716,1971.63,117.19,27,7,1,0,0,0,0,0,PROCEED,1
clip_0469,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0469.wav,percent owned account workers and contributing family workers and other 21,5.0,0.029622,0.024392,166.43,21.65,0.179588,1877.19,104.17,74,11,0,0,0,0,0,0,PROCEED,0
clip_0248,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0248.wav,"Among them, carnations and roses are grown mainly for export.",5.0,0.06521401017732824,0.05223219427577687,0.0,0.0,0.282559,2487.04,156.25,61,10,0,0,0,0,0,0,PROCEED,1
clip_0505,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0505.wav,"agriculture, because agriculture is basically a daily wage based job.",5.0,0.026153710689031197,0.037472380342827155,1136.674209885387,8.09898875315739,0.189876,1953.29,125.0,69,10,0,0,0,0,0,0,PROCEED,1
