NDVI,EVI,SAVI,NDWI,ELEV,SLOPE,ASPECT,B2,B3,B4,B8,NDVI_mean_3x3,NDVI_std_3x3,NIR_mean_3x3,NIR_std_3x3,Status,longitude,latitude
0.86980164,0.8146625981380506,0.6704092877876725,-0.7561036,10,3.347859,213.88338,0.04206,0.0671,0.0321,0.4902,0.8515544,0.01883542546698896,0.4623963,0.029161583855949844,1,79.96762235044194,6.914826815274223
0.73164296,0.5347513694310969,0.4675071007667884,-0.6428692,9,6.2065516,153.26727,0.044366665,0.07395,0.052,0.3378,0.72228795,0.02437062665891789,0.3323611,0.009231165404719723,1,79.96609521445895,6.914736983745811
0.74339247,0.5357888671629822,0.4748871337745376,-0.65465575,8,2.076071,333.2673,0.04191667,0.0664875,0.044493333,0.3264,0.7350556,0.03203595376566682,0.3132111,0.03687143220187553,1,79.96564605681688,6.913928499990103
0.6964196,0.5130390827148895,0.450743105774191,-0.6079233,8,4.1467037,333.26733,0.05185,0.08054,0.060149997,0.3252,0.68854374,0.03694543777047072,0.3280978,0.03309905913879785,1,79.963490100135,6.913209847762808
0.74414635,0.5763672818520147,0.4976358725457899,-0.6269152,10,7.236566,309.6001,0.0553,0.08725,0.0561,0.3662,0.7258344,0.017308778216622262,0.3620037,0.006516729162378824,1,79.96375959472023,6.913299679291219
0.7074667,0.49517733743494746,0.42336117899385073,-0.61493737,13,5.251175,314.79095,0.045875,0.073175,0.046375,0.30065,0.73115873,0.04718721578449404,0.32437408,0.028468690883064012,1,79.96375959472023,6.9129403531775715
0.611519,0.4506468436346143,0.377918785578638,-0.5475112,8,4.719926,168.60938,0.04853333,0.07835,0.066275,0.2945,0.6230041,0.014175363787744016,0.30011666,0.005964901749603664,1,79.96357993166342,6.914197994575339
0.6086357,0.4518427019689341,0.3998503765039347,-0.5570815,7,0.0,-0.0,0.05445,0.0849,0.0735,0.31370002,0.61455387,0.022942179925965353,0.31314814,0.013830297275685188,1,79.96366976319182,6.913748836933279
0.76491266,0.5785315299832583,0.49021142063854906,-0.660463,11,10.260979,169.6213,0.043041665,0.0748,0.045450002,0.353,0.745754,0.018215320007262774,0.34055555,0.018491686653985945,1,79.96160363803835,6.9138386684616915
0.7903446,0.6556176967107298,0.5323624531482953,-0.68576795,4,3.8201253,14.134929,0.04436,0.071757145,0.0436,0.378,0.7894813,0.017213120462382967,0.37482038,0.007744299819826193,1,79.96025616511217,6.913120016234395
0.73817563,0.5251995697950084,0.4497374960981204,-0.62252736,5,6.724929,196.0562,0.045983333,0.0735,0.0482,0.3272,0.7330497,0.03745080151774223,0.3372148,0.028960919503227735,1,79.96025616511217,6.914018331518515
0.7427237,0.4708732707328424,0.4233603754082309,-0.6490683,26,2.0851307,116.39874,0.03985,0.057,0.039766666,0.27196002,0.7408976,0.012800901464530322,0.2737178,0.009800870744104894,1,79.97193426380572,6.9016215805976655
0.7245824,0.504012616121561,0.4529134722302695,-0.66229105,30,0.93417907,90.0,0.038775,0.0586,0.042850003,0.28652,0.73321414,0.034978469840069804,0.28469852,0.016817623833706222,1,79.97319190520349,6.902340232824962
0.76339597,0.5323633891362618,0.46974172166888706,-0.6705737,26,11.23092,55.203526,0.03776,0.05985,0.0408,0.30175,0.7640684,0.005368825754576315,0.29284814,0.00721319127562277,1,79.97426988354444,6.902160569768137
0.7993242,0.5647780602835231,0.49861228304844996,-0.70598257,21,11.955806,67.527695,0.036233332,0.055333335,0.0356,0.3226,0.79288155,0.013634794665793542,0.3167222,0.010895577828264906,1,79.9748088727149,6.901801243654489
0.78987765,0.545686253080827,0.46919685339471995,-0.68671995,12,4.7199206,11.390321,0.036925,0.0583,0.035949998,0.3088,0.7529139,0.05865958134179925,0.30808702,0.01833254555287625,1,79.97660550328314,6.9011724229556055
0.7089188,0.46540332200359935,0.42608385925037706,-0.63521004,8,6.464861,180.0,0.04025,0.0619,0.046525,0.284,0.7122762,0.02114978508412569,0.28797963,0.0073701587059441815,1,79.97615634564109,6.901980906711313
0.75448847,0.46810980084776965,0.4186388138981393,-0.6475033,6,7.0710163,66.95187,0.0403,0.0597,0.039325,0.2706,0.7439817,0.04545986234615912,0.2766389,0.013025656993021212,1,79.97840213385139,6.9011724229556055
0.70628494,0.4544633664777994,0.4087604238351253,-0.6105171,3,4.639503,142.92987,0.04245,0.064383335,0.04526,0.2735,0.70469135,0.02642427068351888,0.27869257,0.013308630430189015,1,79.97822247079456,6.901980906711313
0.7935465,0.5573972270545349,0.48691430983170547,-0.67902267,5,1.8543341,-0.0,0.040433332,0.060470834,0.037550002,0.32066667,0.7566115,0.034776694329831735,0.3034963,0.013597199794098378,1,79.97831230232298,6.897938487932776
0.751828,0.5985070733658988,0.5075414956876378,-0.647348,9,4.639493,142.93004,0.0462,0.075725,0.0482,0.36013335,0.73974633,0.03524513034248762,0.3434537,0.0236543478833305,1,79.97678516633997,6.899196129330543
0.5271309,0.3574967687647096,0.3245735077705562,-0.49517116,12,9.240876,174.24799,0.06875,0.08675,0.08475,0.2575333,0.5582216,0.1594199794651465,0.25873148,0.052500430234627936,1,79.97750381856726,6.902430064353373
0.7015207,0.5051310314842961,0.44467041043717537,-0.6205979,32,0.92740995,-0.0,0.05025,0.07245,0.05535,0.32419997,0.66053784,0.07594849127078683,0.2886463,0.029014076973537455,1,79.97498853577173,6.906382651603499
0.52712864,0.31828587818470505,0.2944155584030112,-0.4908749,23,2.9325714,18.56051,0.0574,0.0778,0.06725,0.2338,0.4867805,0.09634304234951191,0.21767223,0.02161840711397821,1,79.97741398703886,6.907011472302383
0.669563,0.45869025212165465,0.4074947849796727,-0.60304904,7,2.6310987,45.20873,0.0472,0.07105,0.052100003,0.2944,0.6651825,0.0225530826208423,0.29249445,0.012971733975337145,1,79.98019876441963,6.908179282171738
0.77845997,0.6000812559286385,0.5116091705442007,-0.6738551,8,2.0760665,333.26755,0.04455,0.07185,0.04653333,0.3596,0.72361267,0.06785456098071019,0.31265,0.037910507653003515,1,79.9785817969082,6.908987765927446
0.75613964,0.5411777852805034,0.47579443986445086,-0.6639772,11,8.727858,58.18197,0.04425,0.06695,0.04732,0.3244,0.75704765,0.013599352695700865,0.31696296,0.013076269568516317,1,79.97768348162408,6.9087182713422095
0.6299585,0.4449837855030886,0.38669255624599214,-0.55396354,12,2.6311018,45.208794,0.0537,0.07955,0.0629,0.2946,0.6442917,0.03231793531149415,0.2940889,0.005043703392293522,1,79.97759365009567,6.909077597455858
0.6824552,0.43864931848765176,0.3997236453041443,-0.60911316,3,0.9341922,90.0,0.04285,0.0614,0.048100002,0.2672,0.67476845,0.017048371016356166,0.27025184,0.008304813085568834,1,79.9800191013628,6.908987765927446
0.6634,0.4118720248771267,0.36855176195057926,-0.5987955,4,0.9341933,270.0,0.0412,0.06095,0.049625,0.254,0.66205204,0.006762876380824992,0.2599722,0.00616824559567523,1,79.98037842747645,6.909347092041093
0.66468257,0.4627971994018741,0.4119142478678841,-0.58182216,6,5.934521,141.13628,0.0495,0.0758,0.0592,0.2898,0.683484,0.02569887708974127,0.2967211,0.00993220940352026,1,79.97876145996503,6.909975912739977
0.63609624,0.44789948473454566,0.3923352198295271,-0.55822587,6,3.9431965,225.20886,0.0509,0.0778,0.0633,0.29046667,0.6365162,0.013515479319352814,0.28453702,0.0031472167517795297,1,79.97813263926615,6.910335238853625
0.8066168,0.6949524754218778,0.5743429080830178,-0.68942034,11,3.8201249,194.13489,0.047633335,0.074275,0.04462,0.413,0.7819785,0.0164839484914945,0.3913824,0.016024478258704136,1,79.97741398703886,6.911592880251392
0.6497229,0.38577653676424684,0.3475573975269747,-0.59201115,5,2.631105,45.208862,0.04265,0.06115,0.047,0.2429,0.651067,0.026404406245134193,0.25494444,0.01762247231125068,1,79.98073775359009,6.910335238853625
0.78735995,0.5800772811266994,0.4952796987190015,-0.6829667,7,2.0760722,333.26724,0.0451,0.06,0.03936,0.33394998,0.75069785,0.057736592526266076,0.3255037,0.017585217858103214,1,79.9792106176071,6.915186141387871
0.7045772,0.5150454566406648,0.4586561130870713,-0.63019353,11,2.9325726,18.560572,0.048175,0.07532857,0.0538,0.3286,0.7187346,0.014241974196613482,0.31901297,0.011393317472033745,1,79.97588685105585,6.9087182713422095
0.58080363,0.3911777699356708,0.36175333713390756,-0.5568708,18,4.6394873,217.06987,0.0497,0.07746667,0.0729,0.2914,0.6236298,0.050187091071767255,0.28649628,0.006628885123524066,1,79.97076645393636,6.8973994987623035
0.5815603,0.39837820758464604,0.35119405053660946,-0.529623,7,2.0760522,26.731657,0.0522,0.0763,0.0691,0.28570002,0.58403075,0.010328710830383754,0.2884111,0.010342084878371948,0,79.94552379445261,6.892907922341706
0.56365657,0.40299376013684707,0.3585457421805355,-0.5437517,5,2.0851004,63.600845,0.051725,0.080375,0.068833336,0.30626667,0.5648118,0.011106950665315453,0.30477777,0.0022612171682131485,0,79.9454339629242,6.893177416926942
0.6256772,0.4255216711980182,0.3824437155753757,-0.5689452,7,1.316223,134.79214,0.04975,0.07775,0.068100005,0.3294,0.6335685,0.026007456108656332,0.3161889,0.012320754646408555,0,79.9454339629242,6.8936265745690015
0.6164958,0.4167930385320184,0.38073394021067614,-0.5923678,6,1.8543341,180.0,0.0487,0.08073334,0.0671,0.3055,0.6082948,0.01175471480586416,0.30420777,0.003061048903426411,0,79.94534413139579,6.8940757322110615
0.6800179,0.47203303450961154,0.4249764120646326,-0.59386086,12,5.013239,248.34161,0.04825,0.0752,0.05775,0.3173,0.67391264,0.02366868312397794,0.3156222,0.005295861396364691,0,79.94525429986737,6.894704552909945
0.6022928,0.40749501598586835,0.3699142295846739,-0.5405432,7,2.9496152,288.31052,0.054933332,0.08183333,0.070665,0.29079998,0.5795305,0.06931825666678156,0.2828974,0.01738224706396416,0,79.94516446833896,6.895423205137241
0.66578096,0.4509677622796212,0.41810753270146295,-0.5790172,7,5.624684,9.530022,0.05375,0.0819,0.0695,0.30629998,0.6501255,0.02823551963580828,0.30299073,0.009200809130985477,0,79.94570345750944,6.896321520421361
0.5776293,0.37928494457912554,0.33703455950009986,-0.5438084,4,2.8005235,270.0,0.04815,0.0714,0.063,0.28579998,0.58172405,0.01673312743611355,0.28955555,0.004519366002105383,0,79.9462424466799,6.897130004177068
0.61257344,0.41617865585251057,0.3789342139705184,-0.53663,8,2.9496276,288.31046,0.05385,0.08155,0.0717,0.3007,0.5919987,0.022108535069413238,0.29537964,0.005210762505383378,0,79.94660177279356,6.89766899334754
0.59191173,0.4086593181394987,0.36761709032718876,-0.54394776,6,4.146678,206.73193,0.0482,0.0753,0.0638,0.291,0.58918506,0.011178413565180012,0.29095554,0.0025573896677108156,0,79.94687126737878,6.8987469716884835
0.7645568,0.5779700641211353,0.48073905133657824,-0.6464255,6,2.9496293,288.31042,0.049741667,0.075775,0.0495,0.3576,0.75814974,0.02888682420099242,0.36714444,0.02583745361574036,0,79.94785941419131,6.898028319461187
0.7540826,0.5985624188294352,0.5168470564983976,-0.6598374,9,2.7802885,180.0,0.047775,0.0772,0.05,0.372,0.767586,0.018223613017384392,0.38440186,0.01214845497689319,0,79.94911705558908,6.897938487932776
0.57251096,0.39234960270944286,0.3465766003311446,-0.53466564,15,2.9496355,251.6896,0.0618,0.081575,0.07105,0.2646,0.5284352,0.07070398192583047,0.24463147,0.017086124762072247,0,79.94974587628796,6.899106297802131
0.8135924,0.6676333045787399,0.5683128515799332,-0.6975507,13,2.932565,341.43988,0.0441,0.074025,0.043583333,0.3949,0.7855114,0.022234369155424632,0.36084628,0.02210229322871069,0,79.95055436004368,6.896321520421361
0.786106,0.49679686159397196,0.4482778719944412,-0.6697292,28,4.639493,37.06996,0.039775,0.06032,0.036275,0.2954,0.7797082,0.020734201272388567,0.30019444,0.012304926915012416,0,79.95351880048128,6.899106297802131
0.6493205,0.4256830347339419,0.3780870368729799,-0.56166595,14,5.9438705,308.45688,0.0482,0.0736,0.0595,0.302,0.6728424,0.028945110869337737,0.30849072,0.013705396620963485,0,79.95495610493586,6.898657140160071
0.7237846,0.4285259614126755,0.3969924633968399,-0.63722587,32,2.0851023,296.39914,0.0414,0.06775,0.04746667,0.267,0.6769324,0.06173866185529905,0.25624815,0.015875624046003903,0,79.95567475716317,6.893716406097414
0.84064734,0.7596096898666762,0.629125677132112,-0.7099257,9,7.227007,220.00995,0.04055,0.07655,0.0390875,0.4544,0.83832675,0.006972483673175786,0.43728888,0.01781382622331719,0,79.95387812659492,6.890392639546172
0.72840637,0.5410763736712356,0.48815012600468444,-0.63305986,10,2.07605,153.26846,0.04705,0.07965,0.05745,0.34890002,0.7248373,0.006967207487213085,0.34328333,0.007642642940523323,0,79.95504593646427,6.890392639546172
0.64705145,0.4531692029703157,0.4072206470658467,-0.58160156,8,2.0850897,243.6007,0.04795,0.0802,0.0642,0.30650002,0.6969538,0.03557325573474874,0.33627778,0.018979685559290554,0,79.95432728423698,6.890033313432524
0.15601477,0.11446925797425975,0.1007079227399418,-0.2462942,18,7.4760113,299.56625,0.1254,0.1517,0.1734,0.24533333,0.22808143,0.1468230078644937,0.25197038,0.01892857937318688,0,79.95729172467458,6.891470617887115
0.58151543,0.40075363618554416,0.36097759618851666,-0.54510236,25,4.9870872,201.94502,0.055833332,0.0867,0.0834,0.2986,0.5646607,0.08355254036180891,0.27802777,0.015078701484689209,0,79.95827987148711,6.8907519656598195
0.53561944,0.3442122190018828,0.3146410445688408,-0.51601326,22,4.719917,168.60992,0.05855,0.0816,0.079174995,0.2508,0.52639157,0.08385551828498987,0.2509102,0.03236909697389496,0,79.95854936607235,6.890572302602996
0.10738973,0.07569415558041355,0.06681770147703191,-0.16920239,23,3.3478036,213.88197,0.1206,0.1496,0.17,0.2243,0.20473129,0.08030336561904707,0.22001296,0.02583288014406533,0,79.96142397498153,6.889494324262052
0.42917985,0.3345741541187169,0.3023335015342967,-0.5109541,37,2.0850837,116.39938,0.0718,0.10534,0.12979999,0.33176666,0.46288985,0.03462630250657307,0.32171482,0.007251017431906656,0,79.96088498581105,6.888416345921109
0.50426584,0.3614307039758171,0.3345074414727238,-0.56124264,36,5.883595,71.6892,0.058,0.08595,0.099133335,0.30766666,0.50159776,0.03894827190200742,0.30125,0.010943564714891796,0,79.96133414345312,6.88805701980746
0.6976395,0.4197741145867195,0.38345446578382425,-0.61149764,32,5.624681,9.529868,0.042375,0.06315,0.04252,0.2515,0.6643916,0.05937328507420247,0.25619352,0.013565265696470869,0,79.96492740458959,6.888596008977933
0.08957378,0.059824765350008184,0.052075584013878656,-0.1171464,11,5.8498363,198.55988,0.09495,0.1131,0.12,0.15540001,0.08169936,0.01692197426471088,0.16030371,0.006202176839264461,0,79.96708336127148,6.88940449273364
0.06468628,0.04413890888887032,0.03643727019604524,-0.08921613,18,2.6310482,134.79236,0.1169,0.13233334,0.1363,0.15959999,0.060325515,0.00920034983065189,0.16407408,0.009145094480845457,0,79.96780201349877,6.890033313432524
0.3728688,0.2649139286753168,0.21921568624395504,-0.3773766,19,2.9325619,198.55994,0.080466665,0.0968,0.0922,0.2432,0.45776042,0.17185766281215195,0.24326944,0.037446602493751084,0,79.96735285585672,6.891290954830291
0.1951879,0.10760887854148074,0.0977073661140537,-0.21462592,17,3.3478072,213.88206,0.08665,0.1054,0.11,0.1773,0.2297792,0.08970481824383603,0.18389723,0.01614985694772144,0,79.96681386668624,6.8912011233018795
0.12311017,0.0807699606434229,0.07374203548958325,-0.18655035,16,5.4208927,300.78076,0.1029,0.1294,0.146,0.1927,0.19149746,0.07734765475276198,0.19270444,0.0057775028583678875,0,79.96331043707818,6.892009607057587
0.5001266,0.3883862126829727,0.3395681653135038,-0.49596417,10,3.347809,33.882107,0.07131667,0.10541666,0.108,0.329,0.4800741,0.07722196648345259,0.30042776,0.020204113373180795,0,79.96250195332247,6.891919775529175
0.28263813,0.20501473965561615,0.18663991897493087,-0.31824702,24,6.7660713,105.83594,0.08285,0.1129,0.1275,0.241,0.32071796,0.08143927435102102,0.22934352,0.01443552455605497,0,79.96160363803835,6.893177416926942
0.11400268,0.09650891831336758,0.08616220147972611,-0.21666445,24,6.2333636,63.600883,0.11533333,0.1543,0.1834,0.24763334,0.19516665,0.08334164527360519,0.24132371,0.01635566765617439,0,79.9612443119247,6.893806237625826
0.7144245,0.5598153211265049,0.4839876986156755,-0.6276411,28,7.488344,97.07404,0.0481,0.0782,0.0588,0.3638,0.6810079,0.03743010254619793,0.3227111,0.029195902305978426,0,79.95639340939046,6.892818090813294
0.7318367,0.5727481996475294,0.5008225493951483,-0.6448272,21,5.0132184,248.34152,0.0503,0.08025,0.059100002,0.36360002,0.6424273,0.13696754746105247,0.33541667,0.04063099636134771,0,79.9574713877314,6.89263842775647
0.610998,0.3994266955869374,0.3697488124239716,-0.57285184,5,0.92740995,180.0,0.0488,0.0726,0.0664,0.2776,0.60061544,0.009572592891612549,0.27464443,0.006132449570150185,0,79.9469610989072,6.889673987318876
0.5867719,0.3828330536875739,0.35177860790048326,-0.5510577,5,0.92740995,180.0,0.05375,0.0769,0.06955,0.2825,0.5943087,0.016507594896261118,0.28224444,0.006388897799515464,0,79.9469610989072,6.8898536503756995
0.5716427,0.3743048524674385,0.33126021050492827,-0.51437944,5,2.0850916,63.600723,0.05235,0.0759,0.06825,0.277,0.5684119,0.009376024796627223,0.2782,0.006321563350396864,0,79.94723059349243,6.890572302602996
0.5645036,0.3884234008920078,0.3449153103984478,-0.52853876,5,2.9325612,18.559902,0.05455,0.08125,0.08140001,0.291,0.57702327,0.013037171365823915,0.28993332,0.003923430598868856,0,79.94741025654926,6.890392639546172
0.5350002,0.37620891350509356,0.31715308115884355,-0.52761585,3,1.3162192,225.20769,0.05535,0.08105,0.0757,0.2708,0.54781353,0.02691090128639116,0.2736111,0.010360981035551612,0,79.94785941419131,6.890841797188231
0.577072,0.3908148029174181,0.34865014595266997,-0.55756336,5,3.7316742,90.0,0.0507,0.073,0.0662,0.2781,0.5877577,0.016292533503367613,0.27896667,0.005006831141794665,0,79.94714076196402,6.891021460245056
0.6043046,0.3680371380617556,0.3443640176831863,-0.5498305,7,1.8678179,90.0,0.047166668,0.0703,0.0642,0.2708,0.6011478,0.01477517753269247,0.27633703,0.007914456187123213,0,79.9469610989072,6.8912011233018795
0.5832071,0.3894596582656492,0.3579985632979268,-0.5490529,6,1.3162199,314.79227,0.0512,0.0723,0.0682,0.2839,0.5914562,0.012652804513766183,0.2847926,0.004508637698524254,0,79.94678143585037,6.891290954830291
0.6165735,0.4262133110231674,0.3899266095441126,-0.57921076,7,1.3162192,134.79231,0.0497,0.072,0.0642,0.2884,0.62234753,0.018637300248574417,0.29373702,0.010416456750597488,0,79.9469610989072,6.890841797188231
0.5622118,0.39207980408891074,0.3530086290106622,-0.54598767,7,0.92740995,180.0,0.0527,0.08065,0.0673,0.2943,0.5746587,0.00742435864556112,0.2913,0.005197011553328822,0,79.94687126737878,6.891560449415527
0.591289,0.3863721674007925,0.3557219945110337,-0.5405285,5,5.0132136,248.34149,0.0559,0.0805,0.06905,0.2852,0.59677905,0.008935922005446892,0.28531295,0.0030985644807377407,0,79.94633227820832,6.891829944000762
0.58113223,0.396885000916371,0.3589157551195813,-0.5381049,7,3.3478096,213.88213,0.0522,0.07895,0.0654,0.2898,0.57913476,0.016354860864105078,0.29225925,0.006812733166543555,0,79.94633227820832,6.892099438585999
0.645798,0.4609584586792382,0.3933559858400659,-0.57653254,7,0.92740995,180.0,0.049825,0.0747,0.05875,0.28750002,0.64939857,0.012726862212635122,0.29233888,0.008986458730704161,0,79.9454339629242,6.892548596228059
0.58200693,0.3733364044418228,0.32729665348428727,-0.5275217,6,2.7802885,180.0,0.051966667,0.0756,0.06305,0.29,0.592238,0.013598356605736118,0.2945852,0.005331344020712862,0,79.94579328903784,6.892279101642822
0.6769794,0.4927151200907,0.42281441089698274,-0.6027831,11,5.6246824,189.52994,0.0508,0.07588334,0.05855,0.31275,0.6772622,0.008841169897287738,0.3115037,0.004547069078809416,0,79.94741025654926,6.891829944000762
0.693962,0.4973215366780591,0.45378945841774637,-0.6272523,7,1.3162223,314.79218,0.045,0.071875,0.0518,0.3316,0.68404806,0.06216334590362587,0.30908147,0.019774626760720018,0,79.94606278362308,6.893177416926942
0.68329483,0.49558441417773896,0.42652941401188704,-0.60809743,12,8.28584,63.600857,0.0499,0.0707,0.056649998,0.31489998,0.68206996,0.030664705932136268,0.31013888,0.00811359516536698,0,79.9448051422253,6.893267248455354
0.63916254,0.42965238730256977,0.37754607759047937,-0.5934664,6,0.92740995,180.0,0.0495,0.0756,0.0598,0.2896,0.6340911,0.011617170937952061,0.2936,0.003380653710806323,0,79.94498480528213,6.894165563739474
0.6378295,0.4200533153897374,0.38498529148863686,-0.5687874,10,6.6914177,123.49836,0.0489,0.07575,0.0644,0.2861,0.58528847,0.09055798309607985,0.28039443,0.02229481666571437,0,79.94453564764008,6.895513036665653
0.6632653,0.4699661388965738,0.41582277445380755,-0.595761,8,3.35716,123.498314,0.0492,0.076775,0.06205,0.2934,0.6659668,0.015999660878425824,0.30708888,0.010126998452366984,0,79.94507463681055,6.896321520421361
0.6384953,0.4301763104671314,0.38865925247281297,-0.56239694,3,0.9341697,90.0,0.0451,0.073625,0.059,0.2982,0.64381474,0.0235197286571067,0.29750445,0.013168245979647185,0,79.9454339629242,6.897579161819127
0.61259097,0.4197355132260798,0.37116863086622126,-0.53169364,4,5.849848,341.4398,0.05085,0.0735,0.0686,0.28066665,0.6190949,0.023841272207939107,0.2891648,0.006858793762009452,0,79.9448051422253,6.8987469716884835
0.5746924,0.42511966089025915,0.34977417364324764,-0.53688264,7,2.6310732,225.20818,0.0465,0.0737,0.064,0.2792,0.5798705,0.012943503352459902,0.2858,0.007293834990223905,0,79.94606278362308,6.898926634745307
0.5466399,0.40574948945689326,0.33998275424377206,-0.5147348,3,4.987101,338.0546,0.0534,0.0766,0.0713,0.2938,0.5555187,0.029229627067121705,0.28743333,0.005827923584459451,0,79.94453564764008,6.900184276143074
0.5171668,0.3929261207806395,0.3298655187776512,-0.49384096,4,3.7317483,90.0,0.05405,0.0792,0.0706,0.2876,0.56029505,0.030098443610141485,0.29003334,0.006091935622136464,0,79.94354750082755,6.900633433785134
0.5116959,0.3747072866769722,0.29664877931045197,-0.5088364,6,1.8678529,90.0,0.0604,0.0847,0.0803,0.2958,0.5279321,0.03595972620138717,0.2942778,0.003762098583121159,0,79.94300851165707,6.900094444614663
0.7124627,0.5571221691859806,0.4899848473044389,-0.64135116,3,4.639495,217.06999,0.0494,0.0794,0.0581,0.3422,0.6936105,0.04658216030141984,0.3413,0.023537015160177865,0,79.94498480528213,6.899735118501015
0.56185246,0.42052912822283894,0.35419688078255795,-0.53048533,5,1.3162316,225.20822,0.05775,0.0815,0.07756667,0.2959,0.55743825,0.01676491042108851,0.2962574,0.005779126984486659,0,79.94372716388438,6.899735118501015
0.39162558,0.2543235077579538,0.2431938906718584,-0.46341848,20,7.436473,187.17647,0.05578,0.0854,0.0999,0.2496,0.45264268,0.12321044805436235,0.24574815,0.0151802476021074,0,79.94678143585037,6.900723265313546
0.6128405,0.43576358497675083,0.36820318121617446,-0.5401765,5,1.8543341,180.0,0.0557,0.08033333,0.065850005,0.2724,0.61283493,0.015027320203962122,0.2851611,0.01304117141791116,0,79.94417632152643,6.901441917540842
0.6891736,0.47606944951598573,0.42266683236525826,-0.59966326,6,2.6310878,225.2085,0.0518,0.07823333,0.0601,0.3077,0.6886797,0.017841315850672643,0.30775186,0.0038124640937592046,0,79.96537656223165,6.904047031864788
0.6505998,0.45346569318437135,0.39567836721609895,-0.5836325,7,1.8678694,270.0,0.0511,0.07886667,0.063250005,0.3116,0.6618225,0.016166816906986927,0.31247038,0.006071390694138636,0,79.96600538293053,6.9041368633932
0.733181,0.5135590079896263,0.4670983632362816,-0.6183989,5,1.8543341,180.0,0.051,0.0817,0.056066666,0.3232,0.704554,0.044617015588138735,0.32192963,0.013562625686776826,0,79.96483757306117,6.904047031864788
0.6875914,0.4620263595187548,0.4179729189864786,-0.6018495,8,2.6310894,314.79147,0.046816666,0.071175,0.055025,0.3018,0.69485146,0.011996157177139956,0.31213334,0.005901788127131961,0,79.9679816765556,6.904675852563672
0.73668134,0.550165402894482,0.47458580108899834,-0.64369375,6,2.0851505,116.398476,0.045833334,0.0707,0.05056667,0.3332,0.73892766,0.038418314900869215,0.34300092,0.03411872690054613,0,79.96340026860659,6.907280966887619
0.6413934,0.4295942663356645,0.37794431549860275,-0.568121,8,2.9496386,251.68962,0.0536,0.0785,0.0651,0.30413333,0.6408873,0.009971278342978632,0.3043037,0.005252798715607022,0,79.96681386668624,6.899824950029426
0.5893126,0.4176561172384117,0.36288393262231067,-0.55312085,10,2.631074,45.20819,0.05052,0.078275,0.0686125,0.27685001,0.61393374,0.011831669341415088,0.28855,0.006766826225216183,0,79.9658257198737,6.899285960858955
0.59551185,0.41773148652447917,0.3538771084237266,-0.55285245,11,7.488438,277.07394,0.050966665,0.0756,0.0682,0.2818,0.62024426,0.01763636102838396,0.28798333,0.010699583213316075,0,79.96699352974306,6.898926634745307
